INFO 2024-05-16 09:02:52,835 autoreload 14 140407794355072 Watching for file changes with StatReloader
DEBUG 2024-05-16 10:11:54,414 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/middleware/clickjacking.py first seen with mtime 1713847791.18101
DEBUG 2024-05-16 10:11:54,414 autoreload 68 140376806894464 File /usr/local/lib/python3.12/stringprep.py first seen with mtime 1712759888.0
DEBUG 2024-05-16 10:11:54,414 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/db/models/sql/compiler.py first seen with mtime 1713847791.1610098
DEBUG 2024-05-16 10:11:54,415 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 10:11:54,415 autoreload 68 140376806894464 File /workspace/myapp/memorymap/migrations/0001_initial.py first seen with mtime 1713335439.506856
DEBUG 2024-05-16 10:11:54,416 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 10:11:54,416 autoreload 68 140376806894464 File /workspace/myapp/memorymap/migrations/0005_alter_media_media_type.py first seen with mtime 1715445922.81097
DEBUG 2024-05-16 10:11:54,418 autoreload 68 140376806894464 File /workspace/myapp/memorymap/migrations/__init__.py first seen with mtime 1709702064.9159434
DEBUG 2024-05-16 10:11:54,418 autoreload 68 140376806894464 File /workspace/myapp/myapp/wsgi.py first seen with mtime 1709702064.9259434
DEBUG 2024-05-16 10:11:54,419 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1713847791.0210087
DEBUG 2024-05-16 10:11:54,421 autoreload 68 140376806894464 File /usr/local/lib/python3.12/encodings/idna.py first seen with mtime 1712759889.0
DEBUG 2024-05-16 10:11:54,421 autoreload 68 140376806894464 File /workspace/myapp/memorymap/migrations/0003_alter_media_post.py first seen with mtime 1715433718.4607234
DEBUG 2024-05-16 10:11:54,422 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1713847791.0610092
DEBUG 2024-05-16 10:11:54,422 autoreload 68 140376806894464 File /workspace/myapp/memorymap/migrations/0006_auto_20240515_1255.py first seen with mtime 1715745341.7293224
DEBUG 2024-05-16 10:11:54,423 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 10:11:54,423 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1713847790.541005
DEBUG 2024-05-16 10:11:54,423 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1713847790.541005
DEBUG 2024-05-16 10:11:54,423 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 10:11:54,424 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1713847790.7010062
DEBUG 2024-05-16 10:11:54,424 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1713847790.7510066
DEBUG 2024-05-16 10:15:09,002 autoreload 68 140376806894464 File /workspace/myapp/memorymap/templates/memorymap/post_detail.html previous mtime: 1715455877.8188052, current mtime: 1715822108.4868488
DEBUG 2024-05-16 10:15:09,003 autoreload 68 140376806894464 /workspace/myapp/memorymap/templates/memorymap/post_detail.html notified as changed. Signal results: [(<function template_changed at 0x7fac0460fce0>, True), (<function translation_file_changed at 0x7fac036bc0e0>, None)].
DEBUG 2024-05-16 10:15:23,183 autoreload 68 140376806894464 File /workspace/myapp/memorymap/templates/memorymap/post_detail.html previous mtime: 1715822108.4868488, current mtime: 1715822122.2969203
DEBUG 2024-05-16 10:15:23,184 autoreload 68 140376806894464 /workspace/myapp/memorymap/templates/memorymap/post_detail.html notified as changed. Signal results: [(<function template_changed at 0x7fac0460fce0>, True), (<function translation_file_changed at 0x7fac036bc0e0>, None)].
DEBUG 2024-05-16 10:15:27,769 utils 68 140376745703104 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:15:27.752716+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 15, 27, 752716, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:15:27,773 utils 68 140376745703104 (0.002) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:27,788 utils 68 140376745703104 (0.001) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE ("memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'custom')) ORDER BY "memorymap_post"."created_at" DESC; args=('public', 2, 'private', 2, 'custom')
DEBUG 2024-05-16 10:15:27,792 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:27,813 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:27,816 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:27,820 utils 68 140376745703104 (0.002) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:27,824 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:27,827 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
INFO 2024-05-16 10:15:27,830 basehttp 68 140376745703104 "GET /memorymap/home/ HTTP/1.1" 200 7574
DEBUG 2024-05-16 10:15:28,362 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/template/context_processors.py first seen with mtime 1713847791.18101
DEBUG 2024-05-16 10:15:28,364 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/sessions/serializers.py first seen with mtime 1713847791.0210087
DEBUG 2024-05-16 10:15:28,365 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/auth/context_processors.py first seen with mtime 1713847790.651006
DEBUG 2024-05-16 10:15:28,366 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/storage/session.py first seen with mtime 1713847790.931008
DEBUG 2024-05-16 10:15:28,366 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/storage/fallback.py first seen with mtime 1713847790.931008
DEBUG 2024-05-16 10:15:28,367 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/utils.py first seen with mtime 1713847790.931008
DEBUG 2024-05-16 10:15:28,369 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1713847790.931008
DEBUG 2024-05-16 10:15:28,370 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/storage/cookie.py first seen with mtime 1713847790.931008
DEBUG 2024-05-16 10:15:28,372 autoreload 68 140376806894464 File /usr/local/lib/python3.12/site-packages/django/contrib/messages/context_processors.py first seen with mtime 1713847790.921008
DEBUG 2024-05-16 10:15:30,153 utils 68 140376745703104 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:15:30.138020+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 15, 30, 138020, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:15:30,157 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:30,164 utils 68 140376745703104 (0.001) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE ("memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'custom')) ORDER BY "memorymap_post"."created_at" DESC; args=('public', 2, 'private', 2, 'custom')
DEBUG 2024-05-16 10:15:30,166 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:30,170 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:30,172 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:30,176 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:30,179 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:30,183 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
INFO 2024-05-16 10:15:30,191 basehttp 68 140376745703104 "GET /memorymap/home/ HTTP/1.1" 200 7574
DEBUG 2024-05-16 10:15:56,709 autoreload 68 140376806894464 File /workspace/myapp/memorymap/templates/memorymap/post_detail.html previous mtime: 1715822122.2969203, current mtime: 1715822155.867094
DEBUG 2024-05-16 10:15:56,712 autoreload 68 140376806894464 /workspace/myapp/memorymap/templates/memorymap/post_detail.html notified as changed. Signal results: [(<function template_changed at 0x7fac0460fce0>, True), (<function translation_file_changed at 0x7fac036bc0e0>, None)].
DEBUG 2024-05-16 10:15:59,029 utils 68 140376745703104 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:15:59.014844+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 15, 59, 14844, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:15:59,032 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:59,038 utils 68 140376745703104 (0.001) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE ("memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'custom')) ORDER BY "memorymap_post"."created_at" DESC; args=('public', 2, 'private', 2, 'custom')
DEBUG 2024-05-16 10:15:59,041 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:59,045 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:59,049 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:59,051 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:59,054 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:15:59,056 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
INFO 2024-05-16 10:15:59,059 basehttp 68 140376745703104 "GET /memorymap/home/ HTTP/1.1" 200 7574
DEBUG 2024-05-16 10:16:00,366 utils 68 140376745703104 (0.001) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:16:00.339168+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 16, 0, 339168, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:16:00,370 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,376 utils 68 140376745703104 (0.001) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE ("memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'custom')) ORDER BY "memorymap_post"."created_at" DESC; args=('public', 2, 'private', 2, 'custom')
DEBUG 2024-05-16 10:16:00,380 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,383 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,385 utils 68 140376745703104 (0.000) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,388 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,390 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,393 utils 68 140376745703104 (0.001) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 3 LIMIT 21; args=(3,)
INFO 2024-05-16 10:16:00,395 basehttp 68 140376745703104 "GET /memorymap/home/ HTTP/1.1" 200 7574
DEBUG 2024-05-16 10:16:00,874 utils 68 140376745703104 (0.002) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-05-16T01:16:00.850757+00:00'::timestamptz AND "django_session"."session_key" = 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th') LIMIT 21; args=(datetime.datetime(2024, 5, 16, 1, 16, 0, 850757, tzinfo=<UTC>), 'dcwrtr8tn7fxhh3dz51wh9yikcnvb1th')
DEBUG 2024-05-16 10:16:00,880 utils 68 140376745703104 (0.004) SELECT "accounts_user"."id", "accounts_user"."password", "accounts_user"."last_login", "accounts_user"."is_superuser", "accounts_user"."username", "accounts_user"."first_name", "accounts_user"."last_name", "accounts_user"."email", "accounts_user"."is_staff", "accounts_user"."is_active", "accounts_user"."date_joined", "accounts_user"."profile_picture", "accounts_user"."bio", "accounts_user"."birthday", "accounts_user"."slug" FROM "accounts_user" WHERE "accounts_user"."id" = 2 LIMIT 21; args=(2,)
DEBUG 2024-05-16 10:16:00,894 utils 68 140376745703104 (0.001) SELECT "memorymap_post"."id", "memorymap_post"."author_id", "memorymap_post"."content", "memorymap_post"."content_type", "memorymap_post"."title", "memorymap_post"."visibility", "memorymap_post"."created_at", "memorymap_post"."updated_at", "memorymap_post"."thumbnail", "memorymap_post"."uuid" FROM "memorymap_post" WHERE ("memorymap_post"."visibility" = 'public' OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'private') OR ("memorymap_post"."author_id" = 2 AND "memorymap_post"."visibility" = 'custom')) ORDER BY "memorymap_post"."created_at" DESC; args=('public', 2, 'private', 2, 'custom')
